,title,time
3988,广东碧桂园香港最多募集逾129亿元资金,2007-04-04
3989,广东碧桂园招股冻结3000亿港元,2007-04-04
3990,广州合景泰富欲赴香港上市,2007-04-03
3991,重庆永川煤业计划2007年在香港进行首次公开发行,2007-04-03
3992,2007年华润集团.鲁能集团等大资本进军大连地产市场,2007-04-03
3993,2006年香港华润置地实现净利润8.59亿港元,2007-04-02
3994,2007年港房地产价格涨幅约为10%到15%,2007-04-02
3995,广东碧桂园拟赴香港股融资近130亿,2007-03-30
3996,2006年上海世茂房地产营业额达到81.04亿元,2007-03-30
3997,上海世茂房地产公司持有型物业将增至三成,2007-03-29
3998,2006年上海世茂房地产盈利锐增1.5倍,2007-03-28
3999,广宇集团成浙江首家A股IPO房地产企业,2007-03-27
4000,香港世茂房地产2006年盈利同比增长3.2倍,2007-03-27
4001,香港中信泰富有限公司拟211亿港元主攻中国内地,2007-03-26
4002,广东碧桂园即将香港IPO,2007-03-26
4003,2006年香港太古股份有限公司地产部门利润增长34%,2007-03-26
4004,香港富豪REIT将于2007年3月30日登陆香港主板,2007-03-26
4005,香港天誉置业发行2亿美元可换股票据,2007-03-26
4006,2006年香港汇丰控股旗下的商业银行业务税前利润达到60亿美元,2007-03-26
4007,广东科龙出售在香港房产,2007-03-24
4008,2007年3月22日广东科龙电器公告出售香港房产收益5000多万,2007-03-23
4009,截至2006年12月31日香港嘉里建设盈利46.89亿港元,2007-03-23
4010,大连全面对接香港服务业,2007-03-21
4011,香港世茂国际2006年亏损1.94亿元,2007-03-20
4012,2007年香港投资物业市场成交金额将达500亿港元,2007-03-20
4013,2007年第一季度香港住宅成交量再现新高,2007-03-20
4014,碧桂园最快于2007年3月15日进行香港上市聆讯,2007-03-15
4015,上海复地拟发A股募资将超20亿,2007-03-15
4016,2006年香港九龙仓集团净利润下降3%,2007-03-14
4017,2006年香港写字楼空置率为7.7%,2007-03-13
4018,2006年深圳房地产市场物业均价整体涨幅超过25%,2007-03-13
4019,2006年香港住宅二手成交价升3%,2007-03-13
4020,2006年香港私人写字楼的落成量为10.8万平方米,2007-03-13
4021,2007年3月上旬苏州一商住两用地块落入香港长东实业,2007-03-12
4022,北京顺驰向香港路劲再借6亿港元,2007-03-10
4023,2006年下半年香港汇丰控股盈利同比下跌5.7%,2007-03-06
4024,香港炒出房地产衍生品,2007-03-06
4025,香港佳程集团拟发行5亿美元REITs,2007-03-05
4026,香港太古地产有限公司收购北京新三里屯尘埃落定,2007-03-05
4027,"荷兰银行和新鸿基金融基于香港住宅市场价格进行""房地产掉期""交易",2007-03-01
4028,香港REITs市场现状分析,2007-02-28
4029,北京.上海.香港成为写字楼跨境投资热点市场,2007-02-28
4030,香港太古地产落子北京,2007-02-27
4031,香港太古地产子公司斥资48亿元人民币开发北京三里屯,2007-02-27
4032,香港路劲基建配股5亿投资中国内地地产,2007-02-26
4033,香港廉租房市场现状分析,2007-02-16
4034,新泽控股1.98亿拍得苏州住宅用地,2007-02-16
4035,"""港式物业""有望成批走进上海",2007-02-15
4036,香港2006年百万富翁达27.6万人,2007-02-14
4037,香港汇丰为在美国次级房贷业务增18亿美元坏账拨备,2007-02-13
4038,澳门赌王何鸿携法国LVMH建上海长宁地标,2007-02-13
4039,2007年1月香港18亿港币卖出全球最贵山顶豪宅,2007-02-13
4040,中国招商地产携手香港九龙仓9.5亿强攻佛山地块,2007-02-12
4041,2007年2月9日香港中国地产按每股3.5港元-4.7港元公开招股,2007-02-12
4042,多家香港房地产企业扩张中国内地,2007-02-09
4043,"香港李嘉诚入主上海露香园地块""无疾而终""",2007-02-08
4044,上海市虹口区福海商厦4.5亿转手,2007-02-08
4045,2006年四季度香港负资产住宅按揭大幅减少,2007-02-06
4046,深圳鸿隆控股拟2007年2月赴香港上市,2007-02-06
4047,2007-2011年香港潜在住宅供应将达14万个单位,2007-02-05
4048,长江实业.和记黄埔在上海投资36亿港元用于房地产项目,2007-02-05
4049,香港新世界看好北京别墅市场,2007-02-05
4050,中国大陆多家港资房企宣布扩张计划,2007-02-05
4051,"香港中新集团3.75亿港元获取徐州""君临泉山""项目全部权益",2007-02-05
4052,香港华润置地签订20亿银行贷款,2007-02-01
4053,香港新世界数码实行抛地套现,2007-02-01
4054,2007年香港恒隆地产斥资100亿买地,2007-02-01
4055,香港太平协和集团拟在香港重新上市,2007-01-31
4056,中新集团6.68亿购天津北辰项目全部权益,2007-01-30
4057,香港九洲发展9000万收购珠海物业,2007-01-30
4058,香港路劲基建公司鲸吞顺驰中国,2007-01-30
4059,香港路劲基建获授权13亿港元增持,2007-01-29
4060,2007年香港人在中国内地置业将大增,2007-01-29
4061,香港路劲基建将持有顺驰94.74%的股权,2007-01-29
4062,2007年香港三成上市公司房企将加大投资,2007-01-29
4063,深港房地产联合商会成立,2007-01-29
4064,中国土地增值税延缓房企上市步伐,2007-01-26
4065,香港华人置业签16亿银团贷款建澳门豪宅,2007-01-26
4066,香港新世界在上海拟建中山广场,2007-01-26
4067,德勤调查:2007年60%以上受访港商拟增资中国内地地产,2007-01-25
4068,三成香港房地产公司拟增资中国内地,2007-01-25
4069,香港上市房地产公司仍然认为中国内地房地产市场势头向好,2007-01-25
4070,香港和黄21亿元投向休闲产业,2007-01-24
4071,香港上市公司九龙建业融资53亿扩张中国内地,2007-01-24
4072,香港人北上置业深圳成为首选地,2007-01-24
4073,香港俊和集团13亿投资石家庄地产项目,2007-01-23
4074,2007年上半年香港中心商业区临街商铺的租金将上涨10%,2007-01-22
4075,北京东华广场将易主香港嘉里集团,2007-01-22
4076,中国土地增值税打乱内地房企赴港上市时间表,2007-01-22
4077,2007年香港中原地产进行战略转型发展,2007-01-22
4078,中国中远房地产拟在香港上市,2007-01-22
4079,2006年香港新世界43亿投中国内地楼市,2007-01-19
4080,88%的香港上市公司不会减少对中国内地的投资,2007-01-19
4081,"香港瑞安房地产11亿再加码""重庆天地""",2007-01-18
4082,2006年香港REITs市场受投资者冷落,2007-01-17
4083,香港中原集团首次在北京召开大型新闻发布会,2007-01-17
4084,北京写字楼租金跌出全球前10位,2007-01-16
4085,香港太古公司拟向内地地产项目追投118亿港元,2007-01-16
4086,香港美联集团转战内地二手房业务,2007-01-15
4087,香港太古股份携手摩根士丹利42.5亿元拿下北京新三里屯,2007-01-15
4088,香港绿城中国与美国华平投资集团合作在中国进行房地产投资,2007-01-15
4089,香港绿城中国演绎资本市场潜规则,2007-01-15
4090,2007年中国内地房地产商锁定港交所,2007-01-15
4091,香港太古股份有限公司拟再向中国内地房地产项目投资118亿港元,2007-01-15
4092,SOHO中国将于2007年6月赴港上市,2007-01-13
4093,广东龙光集团拟赴港上市,2007-01-12
4094,香港和黄品牌在北京受挫,2007-01-08
4095,香港市民看好2007年楼市,2007-01-08
4096,重庆将留住港商3亿元投资,2007-01-07
4097,中远房地产拟2007年第三季度登陆香港交易所,2007-01-06
4098,"姜堰经济开发区与香港企业签订投资3.7亿美元建设""集成房屋""协议",2007-01-05
4099,重庆房交所跨年办证留住3亿港资,2007-01-05
4100,香港东方海外4.18亿夺上海世博区域用地,2006-12-29
4101,"李嘉诚22亿轻松夺上海新""地王""",2006-12-27
4102,吉林物华股份联手香港商业房地产经营管理有限公司开发房产,2006-12-27
4103,美国房屋市场恶化不会动摇香港金融稳定,2006-12-25
4104,香港太古地产购入静安区大中里发展项目50%权益,2006-12-25
4105,香港阳光房地产基金上市首日跌破招股价,2006-12-24
4106,2006年12月21日飞毛腿等三只新股同时挂牌,2006-12-22
4107,2006年12月21日阳光房地产信托将在香港交易所正式挂牌,2006-12-21
4108,国新集团出售两项上海物业,2006-12-21
4109,香港九龙建业投资35亿落子天津,2006-12-21
4110,香港太平山顶地块拍卖天价成交,2006-12-20
4111,香港兴业国际价廉物美,2006-12-20
4112,富豪通过分拆REIT上市,2006-12-19
4113,外资房地产在北京拍地遇阻,2006-12-18
4114,人民币升值香港人加紧内地物业投资,2006-12-18
4115,2006年下半年瑞安建业盈利4.91亿港元,2006-12-15
4116,重庆大渡口区将有首个酒店式公寓,2006-12-15
4117,新鸿基3亿元翻新新东安,2006-12-14
4118,中国内地房地产业薪酬亚洲第二,2006-12-14
4119,冠君产业信托向嘉里收购花旗银行大厦楼面,2006-12-13
4120,香港房地产孕育2008行情,2006-12-11
4121,香港恒基地产阳光房地产信托基金获批,2006-12-06
4122,华润置地27.6亿元再扩地储,2006-12-05
4123,恒基地产分拆阳光REIT上市获批,2006-12-05
4124,香港瑞安集团将加大对西南地区投资,2006-12-05
4125,路劲基建系输入顺驰系资金总额将增加到25.5亿元,2006-12-04
4126,香港地产巨头内地攻略综述,2006-12-04
4127,香港股市内地地产股发展现状分析,2006-12-04
4128,新加坡星狮地产曝流标地易主内幕,2006-12-01
4129,金花股份计划以4.54亿元向香港商人贾小俊转让公司拥有的钟鼓楼广场物业,2006-11-29
4130,2006年10月份香港住宅按揭额减少0.5%,2006-11-28
4131,香港华润置15.41亿元摘得上海新江湾城C2号地块,2006-11-28
4132,香港居屋重新发售不会对楼市造成冲击,2006-11-27
4133,香港华润置地15.41亿元夺得上海新江湾城地王,2006-11-25
4134,香港华润置产30.5亿瞄准北京广渠路36号地块,2006-11-25
4135,"珠三角产业转型面临""失控""风险",2006-11-24
4136,2006年12月香港阳光REIT拟挂牌筹资3.5亿美元,2006-11-23
4137,"金鹰商贸连续""吞地""拓展百货店",2006-11-23
4138,上海世茂房地产欲发债融资6亿美元,2006-11-23
4139,河南建业住宅集团上市提速,2006-11-23
4140,中新拟收购湖南与北京两项目公司股权,2006-11-23
4141,分析香港与新加坡哪儿更适合河南房企上市,2006-11-23
4142,香港华润置地27亿元购母公司土地资产,2006-11-22
4143,香港华润置地10亿元拿下北京流标地,2006-11-21
4144,香港路劲基建配售8.5亿备款完购顺驰B,2006-11-17
4145,港商瞄准北京亦庄服务产业商机,2006-11-17
4146,汤臣集团否认遭受稽查,2006-11-17
4147,香港新世界北京项目总投资已达150亿元,2006-11-13
4148,香港路劲基建以3.7亿元人民币的总价收购凤凰城项目全部股权,2006-11-13
4149,深圳鸿隆实业谨慎回应赴港上市传闻,2006-11-13
4150,2006年第四季度香港二手房市场将回暖,2006-11-13
4151,香港路劲基建3.7亿收购苏州顺驰,2006-11-12
4152,香港合生融资10亿将全部做土地开发,2006-11-10
4153,香港恒隆地产配股筹资66.8亿元,2006-11-09
4154,香港恒隆地产配股筹资70亿元,2006-11-09
4155,"香港路劲顺利拿下""凤凰城地块""",2006-11-08
4156,香港路劲购顺驰临近收官,2006-11-08
4157,中国内地房地产企业纷纷在香港发债融资,2006-11-08
4158,香港路劲基建附属常州宏曦管理顾问有限公司收购苏州顺驰地产全部股权,2006-11-08
4159,华人置业和盛高置地逐鹿西南房地产市场,2006-11-07
4160,绿城中国成功发行4亿美元高息债券,2006-11-07
4161,外资抢购中国内地地产股,2006-11-07
4162,顺弛中国管理层关键职位变化初露端倪,2006-11-06
4163,香港合生创展融资10亿元减债求发展,2006-11-06
4164,香港华润拟斥资19亿元重庆拿地,2006-11-06
4165,香港REITs市场有望重启,2006-11-04
4166,"香港华润置地30亿元开发湖南长沙县星沙""地王""",2006-11-03
4167,香港新世界发展年营业额增加22%,2006-11-02
4168,香港嘉德置地6亿元购股河南建业,2006-10-31
4169,中远国际拟分拆中远房产上市,2006-10-27
4170,2006年前三季度香港人在中国内地购房3年来首次回落,2006-10-27
4171,香港新鸿基地产或入股浦东机场西货运区,2006-10-26
4172,2006年1-3季度香港投资中国国内物业金额约为108亿港元同比...,2006-10-26
4173,香港恒隆105亿元投资沈阳商业地产,2006-10-26
4174,2006年9月香港住宅按揭贷款增加15.2%,2006-10-26
4175,香港嘉里建设.绿城集团斥资数亿杭州拿地,2006-10-25
4176,香港路劲惠记行使顺驰A认购权,2006-10-24
4177,香港李嘉诚欲携泰国正大集团共拓中国内地楼市,2006-10-23
4178,香港复地20亿元强攻杭州,2006-10-23
4179,香港和记黄埔洽谈收购上海多个地块,2006-10-20
4180,香港越秀REITs考虑发债集资,2006-10-18
4181,北京新世界首次涉足地产中介,2006-10-16
4182,行使超额配股权香港瑞安房地产额外融资6亿港元,2006-10-11
4183,截至2006年6月底香港新世界中国业绩增长3.46倍,2006-10-11
4184,香港瑞安地产将额外筹资6.2亿元,2006-10-11
4185,上海万业企业将转让老西门置业95%股权,2006-10-09
4186,香港上市公司路劲基建将获顺驰中国55%股权,2006-10-05
4187,"香港""新城新世界""项目奠基",2006-09-30
4188,"新股上市带起行情""行业分化2年后显现""",2006-09-29
4189,香港瑞安房地产有望筹资62亿港元,2006-09-28
4190,2006年上半年上海证券大厦续签租金单价有30%-48%的涨幅,2006-09-28
4191,"香港融侨集团董事局主席林文镜先生被授予""中国房地产品牌贡献人物""称号",2006-09-27
4192,中东油资阿联酋阿布扎比投资局逾1亿美元认购瑞安房地产,2006-09-26
4193,大摩旗下Shama启动上海新天地服务式住宅项目,2006-09-26
4194,"香港九龙建业携中信30亿拍得""南海地王""",2006-09-26
4195,香港富力地产拟配售融资15.9亿元,2006-09-25
4196,香港瑞安上市前套现重庆项目,2006-09-25
